0,0
0.001,0
0.002,0
0.003,0
0.004,0
0.005,0
0.006,0
0.007,0
0.008,-5e-05
0.009,-5e-05
0.01,-5e-05
0.011,-5e-05
0.012,0
0.013,9.9999999999989e-05
0.014,0.000349999999999961
0.015,0.00175000000000003
0.016,0.00344999999999995
0.017,0.00524999999999998
0.018,0.00749999999999995
0.019,0.00960000000000005
0.02,0.01205
0.021,0.01455
0.022,0.01735
0.023,0.02015
0.024,0.0232
0.025,0.02635
0.026,0.0296999999999999
0.027,0.0329
0.028,0.03645
0.029,0.04
0.03,0.04355
0.031,0.04735
0.032,0.05115
0.033,0.05505
0.034,0.0589
0.035,0.0630500000000001
0.036,0.0672
0.037,0.07155
0.038,0.0759
0.039,0.08005
0.04,0.08475
0.041,0.0893
0.042,0.09375
0.043,0.09835
0.044,0.103
0.045,0.10775
0.046,0.11255
0.047,0.1174
0.048,0.12205
0.049,0.12695
0.05,0.132
0.051,0.1368
0.052,0.14185
0.053,0.14655
0.054,0.15185
0.055,0.1566
0.056,0.1616
0.057,0.1668
0.058,0.17185
0.059,0.1771
0.06,0.1822
0.061,0.18725
0.062,0.1923
0.063,0.1975
0.064,0.2027
0.065,0.20785
0.066,0.21305
0.067,0.2185
0.068,0.2237
0.069,0.2289
0.07,0.23415
0.071,0.23955
0.072,0.2449
0.073,0.25005
0.074,0.25535
0.075,0.26085
0.076,0.26635
0.077,0.2718
0.078,0.2774
0.079,0.28285
0.08,0.2883
0.081,0.2937
0.082,0.29905
0.083,0.3048
0.084,0.31015
0.085,0.31555
0.086,0.32125
0.087,0.32675
0.088,0.3324
0.089,0.3376
0.09,0.34315
0.091,0.3487
0.092,0.35415
0.093,0.35965
0.094,0.3648
0.095,0.3704
0.096,0.37585
0.097,0.3812
0.098,0.38665
0.099,0.3922
0.1,0.39765
0.101,0.40275
0.102,0.40835
0.103,0.4136
0.104,0.41895
0.105,0.42445
0.106,0.43
0.107,0.43575
0.108,0.441
0.109,0.44645
0.11,0.45185
0.111,0.45745
0.112,0.46285
0.113,0.46855
0.114,0.47395
0.115,0.4796
0.116,0.4852
0.117,0.49065
0.118,0.49615
0.119,0.50165
0.12,0.50715
0.121,0.5126
0.122,0.51805
0.123,0.5238
0.124,0.52925
0.125,0.5348
0.126,0.54045
0.127,0.54595
0.128,0.5514
0.129,0.5566
0.13,0.5622
0.131,0.5677
0.132,0.573
0.133,0.57875
0.134,0.58425
0.135,0.58975
0.136,0.59505
0.137,0.60065
0.138,0.60615
0.139,0.61175
0.14,0.61725
0.141,0.6228
0.142,0.62825
0.143,0.63405
0.144,0.63975
0.145,0.6454
0.146,0.6512
0.147,0.65685
0.148,0.6624
0.149,0.668
0.15,0.67375
0.151,0.6796
0.152,0.68535
0.153,0.69095
0.154,0.69685
0.155,0.70255
0.156,0.7081
0.157,0.71395
0.158,0.71965
0.159,0.72525
0.16,0.73105
0.161,0.73685
0.162,0.74275
0.163,0.74835
0.164,0.75405
0.165,0.7599
0.166,0.7656
0.167,0.77125
0.168,0.77685
0.169,0.78275
0.17,0.78875
0.171,0.7945
0.172,0.80005
0.173,0.8059
0.174,0.81175
0.175,0.8174
0.176,0.82315
0.177,0.82925
0.178,0.8353
0.179,0.841
0.18,0.84695
0.181,0.85285
0.182,0.8587
0.183,0.86455
0.184,0.87065
0.185,0.8765
0.186,0.8822
0.187,0.88815
0.188,0.8942
0.189,0.90015
0.19,0.9059
0.191,0.9117
0.192,0.91755
0.193,0.9234
0.194,0.92905
0.195,0.9349
0.196,0.94095
0.197,0.9468
0.198,0.95235
0.199,0.95845
0.2,0.9643
0.201,0.9697
0.202,0.9756
0.203,0.9817
0.204,0.98745
0.205,0.99315
0.206,0.99915
0.207,1.00505
0.208,1.0106
0.209,1.01645
0.21,1.02255
0.211,1.02825
0.212,1.0341
0.213,1.04035
0.214,1.04635
0.215,1.0521
0.216,1.0581
0.217,1.06385
0.218,1.0698
0.219,1.07575
0.22,1.0817
0.221,1.0878
0.222,1.09375
0.223,1.09945
0.224,1.10525
0.225,1.11115
0.226,1.11675
0.227,1.12245
0.228,1.1283
0.229,1.1342
0.23,1.13985
0.231,1.14595
0.232,1.15165
0.233,1.15735
0.234,1.1631
0.235,1.1688
0.236,1.17465
0.237,1.18035
0.238,1.18635
0.239,1.1922
0.24,1.19805
0.241,1.20375
0.242,1.2094
0.243,1.21525
0.244,1.22115
0.245,1.22685
0.246,1.2327
0.247,1.2385
0.248,1.2445
0.249,1.2504
0.25,1.256
0.251,1.2619
0.252,1.26775
0.253,1.27335
0.254,1.27915
0.255,1.28475
0.256,1.29045
0.257,1.2962
0.258,1.30205
0.259,1.30755
0.26,1.3132
0.261,1.31865
0.262,1.32425
0.263,1.3298
0.264,1.33555
0.265,1.34105
0.266,1.34675
0.267,1.3524
0.268,1.358
0.269,1.3634
0.27,1.3689
0.271,1.37455
0.272,1.38005
0.273,1.38545
0.274,1.39135
0.275,1.39695
0.276,1.4026
0.277,1.40815
0.278,1.4139
0.279,1.41945
0.28,1.4249
0.281,1.4305
0.282,1.43635
0.283,1.44185
0.284,1.44755
0.285,1.45325
0.286,1.45895
0.287,1.4644
0.288,1.46995
0.289,1.4756
0.29,1.48115
0.291,1.4868
0.292,1.49235
0.293,1.4979
0.294,1.50365
0.295,1.5091
0.296,1.51475
0.297,1.52035
0.298,1.526
0.299,1.5314
0.3,1.53685
0.301,1.54255
0.302,1.5482
0.303,1.5538
0.304,1.5593
0.305,1.56515
0.306,1.5707
0.307,1.5762
0.308,1.5821
0.309,1.5876
0.31,1.59345
0.311,1.59915
0.312,1.60485
0.313,1.61075
0.314,1.6164
0.315,1.62215
0.316,1.62785
0.317,1.6336
0.318,1.63925
0.319,1.64495
0.32,1.65085
0.321,1.65675
0.322,1.6624
0.323,1.6681
0.324,1.6737
0.325,1.6796
0.326,1.6852
0.327,1.69075
0.328,1.69675
0.329,1.7025
0.33,1.708
0.331,1.71385
0.332,1.71945
0.333,1.7248
0.334,1.7306
0.335,1.73655
0.336,1.74225
0.337,1.74785
0.338,1.75365
0.339,1.75955
0.34,1.7653
0.341,1.77115
0.342,1.77695
0.343,1.78275
0.344,1.7886
0.345,1.79445
0.346,1.8003
0.347,1.8063
0.348,1.81225
0.349,1.81795
0.35,1.82375
0.351,1.82975
0.352,1.83565
0.353,1.84145
0.354,1.84735
0.355,1.8534
0.356,1.85935
0.357,1.865
0.358,1.87095
0.359,1.87665
0.36,1.88225
0.361,1.8881
0.362,1.89415
0.363,1.89985
0.364,1.90565
0.365,1.9117
0.366,1.91755
0.367,1.9233
0.368,1.92905
0.369,1.93485
0.37,1.9409
0.371,1.94685
0.372,1.9528
0.373,1.95895
0.374,1.96495
0.375,1.97065
0.376,1.97645
0.377,1.98265
0.378,1.98865
0.379,1.99445
0.38,2.00065
0.381,2.0068
0.382,2.01275
0.383,2.01865
0.384,2.0248
0.385,2.0306
0.386,2.0364
0.387,2.04255
0.388,2.04845
0.389,2.05435
0.39,2.06045
0.391,2.06625
0.392,2.07215
0.393,2.078
0.394,2.08365
0.395,2.08985
0.396,2.09565
0.397,2.10135
0.398,2.10725
0.399,2.1134
0.4,2.119
0.401,2.1247
0.402,2.13065
0.403,2.1365
0.404,2.1421
0.405,2.14805
0.406,2.15385
0.407,2.1597
0.408,2.1657
0.409,2.1716
0.41,2.17755
0.411,2.18325
0.412,2.189
0.413,2.195
0.414,2.20075
0.415,2.20675
0.416,2.21255
0.417,2.2184
0.418,2.22405
0.419,2.22975
0.42,2.23535
0.421,2.24115
0.422,2.24685
0.423,2.2523
0.424,2.2581
0.425,2.26405
0.426,2.26955
0.427,2.27525
0.428,2.281
0.429,2.2865
0.43,2.29215
0.431,2.29755
0.432,2.30345
0.433,2.309
0.434,2.31465
0.435,2.32025
0.436,2.32605
0.437,2.3315
0.438,2.337
0.439,2.34285
0.44,2.34855
0.441,2.35425
0.442,2.36005
0.443,2.36575
0.444,2.37145
0.445,2.37715
0.446,2.3829
0.447,2.3886
0.448,2.39435
0.449,2.39995
0.45,2.40555
0.451,2.41125
0.452,2.41705
0.453,2.4226
0.454,2.42805
0.455,2.43395
0.456,2.43935
0.457,2.44485
0.458,2.45065
0.459,2.4562
0.46,2.46185
0.461,2.4675
0.462,2.47305
0.463,2.47865
0.464,2.4842
0.465,2.4899
0.466,2.49555
0.467,2.50105
0.468,2.5068
0.469,2.51225
