0,0
0.001,0
0.002,0
0.003,0
0.004,0
0.005,0
0.006,0
0.007,0
0.008,0
0.009,0
0.01,9.9999999999989e-05
0.011,0.00055000000000005
0.012,0.00129999999999997
0.013,0.00229999999999997
0.014,0.00349999999999995
0.015,0.00485000000000002
0.016,0.00649999999999995
0.017,0.0081
0.018,0.00985000000000003
0.019,0.01195
0.02,0.01435
0.021,0.0169
0.022,0.01955
0.023,0.0223
0.024,0.02515
0.025,0.028
0.026,0.0311
0.027,0.0344
0.028,0.03775
0.029,0.0413
0.03,0.04505
0.031,0.0486
0.032,0.05235
0.033,0.0561
0.034,0.0599499999999999
0.035,0.0640500000000001
0.036,0.0681
0.037,0.0722
0.038,0.07645
0.039,0.08085
0.04,0.0852000000000001
0.041,0.08965
0.042,0.09415
0.043,0.09855
0.044,0.103
0.045,0.10765
0.046,0.11245
0.047,0.11715
0.048,0.12175
0.049,0.12635
0.05,0.13115
0.051,0.13605
0.052,0.1409
0.053,0.14565
0.054,0.15065
0.055,0.15575
0.056,0.16065
0.057,0.16545
0.058,0.1704
0.059,0.17535
0.06,0.1803
0.061,0.1853
0.062,0.1905
0.063,0.19585
0.064,0.20095
0.065,0.20605
0.066,0.21115
0.067,0.21635
0.068,0.2214
0.069,0.22675
0.07,0.23205
0.071,0.23735
0.072,0.24265
0.073,0.2482
0.074,0.25365
0.075,0.2588
0.076,0.2641
0.077,0.26975
0.078,0.27505
0.079,0.2802
0.08,0.28565
0.081,0.29125
0.082,0.29665
0.083,0.3021
0.084,0.30765
0.085,0.31315
0.086,0.3184
0.087,0.32375
0.088,0.3293
0.089,0.3347
0.09,0.34005
0.091,0.3455
0.092,0.35115
0.093,0.3567
0.094,0.36205
0.095,0.3673
0.096,0.3728
0.097,0.37835
0.098,0.38395
0.099,0.38935
0.1,0.39485
0.101,0.40065
0.102,0.40635
0.103,0.41195
0.104,0.41755
0.105,0.42315
0.106,0.42865
0.107,0.4342
0.108,0.44
0.109,0.4457
0.11,0.4513
0.111,0.45705
0.112,0.46275
0.113,0.4683
0.114,0.4739
0.115,0.47965
0.116,0.48535
0.117,0.4911
0.118,0.49665
0.119,0.50235
0.12,0.508
0.121,0.5136
0.122,0.51915
0.123,0.52455
0.124,0.5301
0.125,0.53565
0.126,0.5412
0.127,0.5468
0.128,0.55245
0.129,0.55805
0.13,0.5633
0.131,0.5687
0.132,0.57435
0.133,0.5798
0.134,0.58525
0.135,0.5909
0.136,0.59655
0.137,0.602
0.138,0.60765
0.139,0.61315
0.14,0.6186
0.141,0.6241
0.142,0.62965
0.143,0.6352
0.144,0.64075
0.145,0.6463
0.146,0.65185
0.147,0.6575
0.148,0.66315
0.149,0.66865
0.15,0.674
0.151,0.67925
0.152,0.68465
0.153,0.69015
0.154,0.69555
0.155,0.701
0.156,0.70665
0.157,0.71215
0.158,0.7175
0.159,0.7227
0.16,0.7279
0.161,0.73305
0.162,0.7382
0.163,0.74355
0.164,0.74895
0.165,0.75425
0.166,0.75955
0.167,0.7649
0.168,0.7701
0.169,0.7752
0.17,0.78025
0.171,0.7853
0.172,0.79045
0.173,0.7957
0.174,0.8009
0.175,0.8062
0.176,0.8115
0.177,0.81685
0.178,0.82205
0.179,0.82725
0.18,0.83235
0.181,0.8375
0.182,0.84265
0.183,0.84785
0.184,0.8531
0.185,0.85825
0.186,0.8633
0.187,0.8683
0.188,0.8733
0.189,0.8783
0.19,0.8832
0.191,0.8881
0.192,0.893
0.193,0.89785
0.194,0.90265
0.195,0.90745
0.196,0.9123
0.197,0.91715
0.198,0.92195
0.199,0.9267
0.2,0.93135
0.201,0.93595
0.202,0.9405
0.203,0.9451
0.204,0.94975
0.205,0.95435
0.206,0.9589
0.207,0.96355
0.208,0.96805
0.209,0.97245
0.21,0.97685
0.211,0.98105
0.212,0.98515
0.213,0.98925
0.214,0.9933
0.215,0.9973
0.216,1.00145
0.217,1.0056
0.218,1.0097
0.219,1.01365
0.22,1.0176
0.221,1.0215
0.222,1.02505
0.223,1.0284
0.224,1.03145
0.225,1.0343
0.226,1.03745
0.227,1.04075
0.228,1.04385
0.229,1.04695
0.23,1.05015
0.231,1.05305
0.232,1.0555
0.233,1.05765
0.234,1.06005
0.235,1.0627
0.236,1.06515
0.237,1.0673
0.238,1.0696
0.239,1.0719
0.24,1.07415
0.241,1.07605
0.242,1.07745
0.243,1.0787
0.244,1.0801
0.245,1.0815
0.246,1.08275
0.247,1.08405
0.248,1.08535
0.249,1.08665
0.25,1.0878
0.251,1.08865
0.252,1.0891
0.253,1.0893
0.254,1.08955
0.255,1.0898
0.256,1.09
0.257,1.0902
0.258,1.09035
0.259,1.0905
0.26,1.0906
0.261,1.09055
0.262,1.09055
0.263,1.0905
0.264,1.0905
0.265,1.0905
0.266,1.0905
0.267,1.0905
0.268,1.0905
0.269,1.0905
0.27,1.0905
0.271,1.0905
0.272,1.09045
0.273,1.09035
0.274,1.09015
0.275,1.0898
0.276,1.08915
0.277,1.0883
0.278,1.08745
0.279,1.08675
0.28,1.08605
0.281,1.08515
0.282,1.0839
0.283,1.08255
0.284,1.08145
0.285,1.0804
0.286,1.07925
0.287,1.07815
0.288,1.0771
0.289,1.07605
0.29,1.07505
0.291,1.0739
0.292,1.0726
0.293,1.071
0.294,1.0695
0.295,1.06815
0.296,1.0667
0.297,1.06525
0.298,1.06385
0.299,1.06255
0.3,1.0613
0.301,1.0599
0.302,1.05835
0.303,1.0568
0.304,1.05525
0.305,1.05375
0.306,1.05225
0.307,1.05085
0.308,1.04945
0.309,1.04805
0.31,1.04665
0.311,1.04525
0.312,1.0435
0.313,1.0418
0.314,1.04015
0.315,1.03865
0.316,1.03715
0.317,1.03555
0.318,1.034
0.319,1.0325
0.32,1.03105
0.321,1.0296
0.322,1.02785
0.323,1.02595
0.324,1.02425
0.325,1.02255
0.326,1.0209
0.327,1.0192
0.328,1.0176
0.329,1.0159
0.33,1.01435
0.331,1.0128
0.332,1.011
0.333,1.0093
0.334,1.0075
0.335,1.00585
0.336,1.0042
0.337,1.0027
0.338,1.00115
0.339,0.99955
0.34,0.99815
0.341,0.99655
0.342,0.9948
0.343,0.9932
0.344,0.99165
0.345,0.99005
0.346,0.9883
0.347,0.98675
0.348,0.9853
0.349,0.98375
0.35,0.9823
0.351,0.98075
0.352,0.97925
0.353,0.97775
0.354,0.97625
0.355,0.9748
0.356,0.97325
0.357,0.97185
0.358,0.9705
0.359,0.96905
0.36,0.96765
0.361,0.96625
0.362,0.96475
0.363,0.96335
0.364,0.96195
0.365,0.9606
0.366,0.95935
0.367,0.958
0.368,0.9567
0.369,0.9555
0.37,0.95425
0.371,0.95305
0.372,0.95185
0.373,0.95055
0.374,0.94935
0.375,0.94815
0.376,0.94705
0.377,0.94595
0.378,0.94485
0.379,0.9438
0.38,0.94265
0.381,0.9416
0.382,0.94055
0.383,0.9395
0.384,0.9384
0.385,0.93745
0.386,0.93645
0.387,0.9355
0.388,0.93455
0.389,0.93355
0.39,0.9326
0.391,0.93155
0.392,0.93055
0.393,0.9296
0.394,0.92875
0.395,0.92795
0.396,0.92715
0.397,0.9264
0.398,0.9256
0.399,0.9248
0.4,0.92405
0.401,0.9232
0.402,0.92245
0.403,0.9217
0.404,0.921
0.405,0.92035
0.406,0.91965
0.407,0.919
0.408,0.91835
0.409,0.9177
0.41,0.9171
0.411,0.9165
0.412,0.91585
0.413,0.9153
0.414,0.9147
0.415,0.91405
0.416,0.9135
0.417,0.91295
0.418,0.91245
0.419,0.91195
0.42,0.9115
0.421,0.9111
0.422,0.9107
0.423,0.91035
0.424,0.91
0.425,0.9097
0.426,0.9094
0.427,0.9091
0.428,0.9089
0.429,0.90865
0.43,0.9084
0.431,0.90825
0.432,0.9081
0.433,0.90795
0.434,0.90785
0.435,0.90775
0.436,0.90765
0.437,0.90755
0.438,0.9075
0.439,0.90745
0.44,0.90735
0.441,0.9073
0.442,0.9073
0.443,0.90725
0.444,0.90725
0.445,0.9072
0.446,0.90715
0.447,0.90715
0.448,0.90715
0.449,0.90715
0.45,0.90715
0.451,0.90715
0.452,0.90715
0.453,0.90715
0.454,0.90715
0.455,0.90715
0.456,0.90715
0.457,0.90715
0.458,0.90715
0.459,0.90715
0.46,0.90715
0.461,0.90715
0.462,0.90715
0.463,0.90715
0.464,0.90715
0.465,0.90715
0.466,0.90715
0.467,0.90715
0.468,0.90715
